N,alpha_1,alpha_2,alpha_3,alpha_5,alpha_6,alpha_7,r,sigma_r,sigma_t,x0_1,x0_2,x0_3,x0_5,x0_6,x0_7,y0_1,y0_2,y0_3,y0_5,y0_6,y0_7
358.1212,3.7421799,3.7433968,3.7520492,3.760365,3.8270829,3.7090452,76.85931,0.04415793,0.48631552,79.41066,79.64408,79.799355,79.69652,75.57292,83.53235,135.6304,135.31686,135.21245,135.10992,133.07852,136.00528
359.9532,3.7403355,3.753036,3.7554433,3.7376506,3.6949928,3.714119,76.871086,0.040489264,0.49629822,79.389824,79.57917,79.86032,81.77454,85.23985,83.941956,135.69675,135.35785,135.23518,135.74362,136.47025,136.21175
357.5211,3.7421405,3.7418127,3.7488809,3.7439947,3.707842,3.704415,76.8642,0.037588168,0.4887589,79.377106,79.51666,79.865425,80.16815,83.2323,83.93426,135.66708,135.38647,135.2294,135.26927,135.869,136.21147
359.13394,3.742702,3.7366078,3.7528355,3.7291565,3.8534298,3.7168972,76.90398,0.041865934,0.45129707,79.37339,80.04815,79.83651,82.691216,73.78192,83.43668,135.7451,135.12764,135.26839,135.98807,132.42857,136.04265
358.83725,3.7427301,3.749177,3.7502308,3.7504294,3.7514338,3.7211258,76.881165,0.036596403,0.42938077,79.391914,79.62897,79.83482,80.301926,80.68351,82.92236,135.66476,135.34183,135.24182,135.31628,135.09648,135.80879
358.88873,3.7430134,3.7457159,3.752627,3.7084982,3.6976593,3.7194958,76.859314,0.040298767,0.473323,79.33586,79.39727,79.81936,83.18104,85.38938,83.222855,135.71759,135.48271,135.22566,136.10341,136.52219,135.89626
358.86105,3.7400205,3.7493417,3.752982,3.7439654,3.775412,3.7140872,76.858665,0.04701234,0.5349969,79.44287,79.435936,79.79908,80.83643,79.85421,83.560165,135.59021,135.4288,135.23724,135.38693,134.77956,136.0304
358.64746,3.7419803,3.7462451,3.750431,3.708206,3.6946259,3.7007241,76.84489,0.036491822,0.48736644,79.32911,79.71082,79.82115,83.48731,84.71979,84.54413,135.69049,135.2519,135.21217,136.16339,136.3242,136.39595
357.96872,3.740643,3.7398179,3.7499094,3.7415752,3.662528,3.711927,76.88677,0.04043047,0.4648302,79.373634,79.890305,79.81868,80.57418,87.24999,83.69004,135.69637,135.2111,135.25113,135.39838,136.99117,136.11876
358.30453,3.7397935,3.7488372,3.7507312,3.7192092,3.891068,3.7281408,76.89648,0.041559346,0.50053906,79.3845,79.4344,79.81155,82.95498,71.27302,82.59393,135.70398,135.47351,135.26796,136.03069,131.12689,135.71214
358.68164,3.7390082,3.7433271,3.7514088,3.7451074,3.7208169,3.7000484,76.87188,0.039060134,0.5379898,79.440384,79.97653,79.8338,80.87154,82.87799,84.31607,135.61429,135.14886,135.22972,135.44598,135.76064,136.33093
359.99066,3.7391975,3.7496696,3.753092,3.7463658,3.6447115,3.731748,76.89335,0.040100276,0.47634104,79.45929,79.55474,79.903656,80.66276,89.29677,82.93296,135.6406,135.39456,135.24657,135.43274,137.42474,135.82964
359.47336,3.7429957,3.7521045,3.7529566,3.7257454,3.6624148,3.7242692,76.87197,0.044799656,0.45672533,79.331726,79.316505,79.843475,82.7449,87.8795,83.089035,135.71823,135.48538,135.23671,136.00674,137.11613,135.89415
359.1163,3.7443335,3.7472203,3.7516508,3.7275774,3.7301679,3.7168808,76.87914,0.048273038,0.48447183,79.279465,79.50911,79.82981,81.689766,82.841034,83.64191,135.78577,135.40013,135.24707,135.70432,135.85287,136.0762
359.28632,3.7433739,3.7480674,3.753928,3.7434547,3.733297,3.7144547,76.848656,0.04136881,0.430381,79.32427,79.675804,79.903984,81.2878,82.0137,83.592926,135.68909,135.29141,135.20723,135.57465,135.46599,136.03758
358.78003,3.7418592,3.7465215,3.7540894,3.6979165,3.7483883,3.7169065,76.87015,0.042407513,0.54223204,79.439606,79.60879,79.78627,83.552704,81.17251,83.654816,135.6218,135.3502,135.23721,136.17465,135.26086,136.08221
359.98544,3.744001,3.7470448,3.754594,3.7267888,3.6820323,3.723782,76.86726,0.03351007,0.44243705,79.3064,79.66054,79.84217,82.82645,86.36643,83.14203,135.7419,135.31287,135.23434,136.00024,136.7755,135.87794
357.0672,3.7419753,3.7410712,3.7489731,3.7057846,3.6993048,3.7056384,76.88226,0.04252695,0.44783702,79.325935,79.854385,79.80585,83.35745,84.240135,83.699684,135.75479,135.20222,135.25906,136.08038,136.26189,136.11084
360.10635,3.741986,3.748582,3.7538707,3.6936839,3.7203045,3.7263765,76.89174,0.044726826,0.5079068,79.418755,79.666176,79.8202,84.752655,83.953285,83.10194,135.6717,135.36891,135.25372,136.43864,136.06601,135.9089
358.0946,3.7402208,3.7427557,3.7490618,3.777968,3.7251892,3.717049,76.84808,0.04386341,0.48750076,79.32227,79.66022,79.89046,77.67135,82.44486,83.203865,135.67795,135.26244,135.19626,134.41638,135.69281,135.87881
358.17404,3.7413256,3.7518456,3.7499619,3.7051094,3.7763028,3.7190585,76.866135,0.03744168,0.43983293,79.43903,79.34419,79.78455,82.94882,79.41217,82.9778,135.61604,135.5202,135.24467,135.97455,134.55246,135.84103
359.79398,3.7417216,3.7531343,3.7543077,3.7372215,3.7984378,3.721991,76.882324,0.037988555,0.51550204,79.43836,79.42457,79.83697,81.18947,77.56506,83.486694,135.61673,135.45444,135.25179,135.52396,133.97726,136.01366
358.88797,3.7407298,3.7521431,3.7529159,3.7053008,3.7043753,3.7215834,76.85141,0.038189992,0.48122054,79.37149,79.2519,79.77442,83.46852,84.73121,83.14847,135.67523,135.51462,135.21498,136.13567,136.34595,135.87767
358.0779,3.7388458,3.744238,3.7505293,3.7321944,3.7951155,3.7299993,76.870926,0.037428595,0.41566893,79.41353,79.63193,79.82245,81.67372,77.57723,82.542725,135.64839,135.34355,135.22797,135.68683,133.9282,135.68423
358.29898,3.7408123,3.7445965,3.7497392,3.7227445,3.675331,3.7129743,76.84757,0.040250257,0.53103936,79.31552,79.8571,79.83433,82.2942,86.32463,83.90757,135.7115,135.19284,135.20543,135.83217,136.74338,136.17844
358.84796,3.7413034,3.7455125,3.750719,3.741569,3.7234826,3.7060108,76.86183,0.03943603,0.50598156,79.4076,79.53169,79.87374,80.90117,83.04876,83.97964,135.63591,135.39394,135.21019,135.42438,135.85814,136.17702
357.00375,3.742272,3.741286,3.749605,3.7397907,3.7228286,3.7100823,76.90766,0.040248837,0.43240535,79.37387,79.82386,79.80696,80.94611,82.59694,83.38125,135.73087,135.28813,135.27495,135.51685,135.72191,135.9801
356.9659,3.7390754,3.7407603,3.7468405,3.750429,3.721457,3.7012656,76.845146,0.03742882,0.44435817,79.42293,79.77072,79.79961,80.59778,82.69495,83.80637,135.60242,135.22536,135.21161,135.35245,135.7061,136.1312
357.7249,3.7410378,3.7498426,3.7501738,3.7534833,3.8177924,3.706455,76.887726,0.038332254,0.592972,79.30751,79.203865,79.79903,80.10138,76.09559,83.82667,135.76744,135.5893,135.2522,135.27748,133.387,136.16884
358.23752,3.7432458,3.74636,3.750861,3.7436135,3.7696772,3.7064602,76.87764,0.04436376,0.42556065,79.294044,79.50926,79.86354,80.79892,79.714066,83.83205,135.7864,135.41443,135.23541,135.43304,134.78593,136.14038
359.0873,3.7405937,3.7396505,3.7499242,3.7456474,3.7275853,3.7301972,76.89389,0.03775268,0.50604063,79.40407,80.18813,79.82184,80.9823,82.998825,82.66969,135.68384,135.03378,135.25783,135.5307,135.87585,135.73962
356.70804,3.743886,3.7496765,3.7463658,3.734559,3.7726474,3.7060683,76.85303,0.039845318,0.45103052,79.31946,79.389626,79.810616,80.82544,79.1362,83.48989,135.72548,135.4579,135.2208,135.43706,134.5538,136.00104
358.73175,3.7390163,3.7419338,3.752356,3.7249446,3.7030954,3.7165926,76.893425,0.037661977,0.4273803,79.40527,80.06825,79.822754,82.45513,85.00735,83.229294,135.68816,135.13896,135.26016,135.92603,136.40555,135.96571
359.06873,3.7398076,3.7474988,3.75401,3.7539809,3.7631328,3.7131336,76.859436,0.043456633,0.5599613,79.3677,79.43395,79.78298,80.026794,80.1294,83.73345,135.6768,135.43143,135.23718,135.20747,134.90126,136.10133
357.64096,3.741343,3.7479928,3.7489293,3.7052443,3.7784572,3.7137418,76.89112,0.039022714,0.43401122,79.33321,79.58711,79.83996,84.02641,78.525375,83.37724,135.75577,135.36778,135.25723,136.3039,134.31252,136.04027
359.103,3.7441,3.742134,3.7529192,3.7057738,3.7526152,3.7306166,76.848595,0.04046645,0.5333299,79.34746,79.77405,79.857864,83.52957,80.82155,82.563515,135.67677,135.2156,135.20605,136.08136,135.12637,135.64655
360.24658,3.7440345,3.747512,3.7545533,3.7369497,3.7615924,3.7235677,76.8379,0.036141835,0.4969952,79.363525,79.67016,79.82556,81.53981,80.50756,83.065895,135.66652,135.28381,135.20705,135.63289,134.99745,135.83217
358.14697,3.7439382,3.7504802,3.7500567,3.7300413,3.7304142,3.720136,76.891945,0.03915135,0.4986967,79.36369,79.339264,79.8456,81.96644,82.40866,83.09004,135.71637,135.52765,135.26004,135.7933,135.642,135.93042
358.12015,3.7412262,3.7486806,3.752083,3.7785227,3.766752,3.7117515,76.85962,0.042948052,0.45781782,79.29253,79.44204,79.7959,78.565994,79.61864,83.65973,135.73338,135.41562,135.22562,134.76147,134.70457,136.07784
359.37747,3.7431827,3.7506423,3.7531912,3.7301264,3.8305118,3.7206836,76.882965,0.036749836,0.45238253,79.32243,79.435425,79.78509,82.55004,75.4738,83.315155,135.7438,135.4191,135.24593,135.93071,133.0975,135.97627
359.05334,3.7416718,3.749626,3.7513778,3.7510674,3.6830916,3.7207046,76.823166,0.045878857,0.4807821,79.287674,79.36565,79.80443,80.25395,86.110886,83.15394,135.68036,135.40279,135.18626,135.218,136.69035,135.83896
358.75183,3.742147,3.7394164,3.750376,3.7023804,3.8098302,3.7050464,76.863335,0.041486762,0.5088894,79.41868,79.96384,79.85655,84.01225,77.10475,84.14777,135.62364,135.16348,135.21837,136.2639,133.68628,136.24568
356.35568,3.7401621,3.7424128,3.7459333,3.7269986,3.7448006,3.7075207,76.8456,0.037040144,0.44233823,79.38097,79.673965,79.82647,81.631584,80.37077,83.593544,135.63846,135.27805,135.2008,135.64195,134.93378,136.03888
357.70514,3.7419066,3.736768,3.7480786,3.7329295,3.7493901,3.7089286,76.858086,0.03500474,0.62634104,79.33106,79.91866,79.8522,81.39385,80.8271,83.84456,135.71083,135.16878,135.22562,135.59799,135.08575,136.1534
358.4033,3.743413,3.7410903,3.7505019,3.7388783,3.7990198,3.6973064,76.8192,0.035221364,0.61736065,79.27091,79.65056,79.83895,81.31811,77.81999,84.45265,135.70277,135.26312,135.187,135.54443,133.97392,136.31194
357.80756,3.737744,3.7509644,3.7498066,3.73477,3.7546494,3.7170157,76.86583,0.0418567,0.472297,79.414474,79.372826,79.77666,81.54088,80.89678,82.94266,135.64433,135.45024,135.24324,135.63039,135.14671,135.80835
358.3516,3.7418525,3.739659,3.7518082,3.782729,3.7808063,3.714713,76.87912,0.04644519,0.4239571,79.41354,79.8942,79.69818,77.388664,78.54798,83.23433,135.66765,135.18896,135.26099,134.43573,134.33594,135.94226
358.56287,3.7405457,3.7484818,3.7524512,3.7306376,3.6776073,3.7093594,76.86785,0.04668024,0.43719077,79.40928,79.65015,79.74655,81.85659,86.58144,83.86752,135.62802,135.32085,135.24391,135.70262,136.84164,136.16449
358.57822,3.739241,3.7428207,3.751232,3.7215304,3.6429245,3.7258847,76.86629,0.042408757,0.44296604,79.422226,79.7926,79.71923,82.54624,89.05004,82.92923,135.64015,135.23616,135.25694,135.87178,137.41298,135.79907
358.65555,3.740759,3.7478707,3.7497811,3.7559993,3.7781212,3.7113113,76.91726,0.03463806,0.51694477,79.44186,79.576675,79.86013,79.83091,78.93704,83.857796,135.68231,135.3996,135.26955,135.19879,134.5144,136.19215
357.71317,3.7445982,3.7469087,3.7485554,3.7363777,3.7288394,3.7092435,76.84794,0.037944723,0.51026785,79.212036,79.54529,79.857155,81.31258,82.513954,83.59137,135.81464,135.35152,135.2258,135.55847,135.6404,135.99263
358.2234,3.7453578,3.7447786,3.750126,3.7194498,3.8181653,3.7222483,76.830925,0.036787093,0.5198961,79.18175,79.69152,79.83884,82.446396,76.812935,83.15605,135.83159,135.26869,135.18178,135.81386,133.57602,135.87392
357.33167,3.7397926,3.746689,3.749179,3.7441738,3.7129214,3.7318058,76.803276,0.04228412,0.5801601,79.384155,79.35169,79.8239,80.31259,84.0708,82.11599,135.58124,135.4319,135.16652,135.19824,136.07303,135.42908
358.81335,3.742599,3.7460537,3.750411,3.7139332,3.7786973,3.7191885,76.864815,0.033488743,0.53910846,79.37324,79.796394,79.82957,82.68031,78.579796,83.25468,135.67252,135.24866,135.23738,135.96686,134.28188,135.91837
358.90616,3.74185,3.7452588,3.7510452,3.7285788,3.7499442,3.7227917,76.902374,0.03837338,0.5366374,79.37317,79.86771,79.85573,82.05096,81.558395,82.8647,135.74529,135.24324,135.26071,135.83475,135.36273,135.83249
357.60117,3.74352,3.75229,3.7488236,3.6947289,3.770654,3.7084665,76.852,0.038843565,0.47361344,79.317314,79.205185,79.838776,84.36397,79.39241,83.75498,135.70383,135.54008,135.21687,136.3297,134.58842,136.10002
359.32672,3.7422616,3.745713,3.7523026,3.7391021,3.699043,3.6970165,76.84732,0.041556563,0.44924623,79.34625,79.63991,79.821175,81.47523,85.00665,84.75427,135.70233,135.29218,135.21239,135.60817,136.39403,136.47087
358.04965,3.7438784,3.7424686,3.7519374,3.7414691,3.7132926,3.7164292,76.83021,0.034833074,0.4434297,79.27448,79.87247,79.77128,80.78971,83.838234,83.38857,135.72731,135.16008,135.19952,135.40154,136.03078,135.95735
356.3922,3.7422736,3.7457542,3.7482688,3.7546237,3.7550912,3.701253,76.816376,0.038361773,0.4799408,79.22292,79.37267,79.7775,80.11834,80.50371,83.92083,135.74371,135.41682,135.1923,135.20355,134.99284,136.14752
356.70184,3.7407146,3.7459824,3.7484016,3.7623549,3.7324717,3.6984625,76.86499,0.037396464,0.49120194,79.3095,79.46856,79.8257,78.786934,81.724106,83.95282,135.73376,135.42226,135.21632,134.83467,135.41946,136.1871
358.51236,3.7431993,3.7442064,3.750257,3.7230644,3.812751,3.7207394,76.826645,0.039337974,0.49816245,79.29042,79.556404,79.83115,82.16563,76.77727,83.34772,135.69792,135.33199,135.18565,135.76457,133.55223,135.8972
358.75098,3.7422423,3.7378886,3.751829,3.7219114,3.7143393,3.71412,76.90102,0.045259878,0.45088536,79.38645,80.11914,79.82828,82.626366,83.47993,83.20816,135.71063,135.08636,135.2714,135.92781,135.94652,135.97157
360.07983,3.7437694,3.7493804,3.7552752,3.7473502,3.7984946,3.723643,76.919426,0.040830024,0.4961766,79.360695,79.61463,79.808945,80.9779,77.37898,83.38028,135.74838,135.38127,135.29277,135.5346,133.8742,136.05078
357.42035,3.7422028,3.736931,3.7477179,3.7418344,3.68143,3.7030253,76.85074,0.040113606,0.4394923,79.33217,80.113335,79.85025,80.84468,85.3707,83.63755,135.69698,135.06143,135.21622,135.42804,136.48125,136.06064
356.7787,3.7445774,3.745025,3.7477658,3.7410693,3.733924,3.6973267,76.86849,0.03823055,0.49192393,79.22553,79.599915,79.8009,80.84601,82.46381,84.00693,135.81825,135.34364,135.23842,135.492,135.65753,136.18428
358.3878,3.737466,3.7429755,3.7487793,3.7446074,3.7104306,3.7226806,76.85187,0.04586266,0.49251807,79.44672,79.84261,79.84315,80.960365,83.87088,82.934814,135.58792,135.19138,135.21368,135.50249,136.06242,135.75731
356.1815,3.7397547,3.7388551,3.7439637,3.7435074,3.7344022,3.7143312,76.891815,0.04197263,0.50997716,79.482445,80.02534,79.82163,80.26177,81.64918,83.18874,135.60205,135.13158,135.25754,135.32137,135.42624,135.91089
359.0246,3.7405987,3.751594,3.7549615,3.7416446,3.6838608,3.728163,76.87242,0.037384655,0.5056354,79.39945,79.2409,79.77487,81.19256,85.85906,82.577065,135.65784,135.54002,135.25061,135.58598,136.68555,135.71553
358.4268,3.7389455,3.747626,3.749505,3.678123,3.7137141,3.7117722,76.83326,0.04183476,0.49893126,79.42412,79.50378,79.83471,86.20347,83.54785,83.711624,135.56525,135.3476,135.2173,136.712,135.99341,136.05128
357.8311,3.7438345,3.745259,3.7479086,3.683488,3.7431176,3.704424,76.82526,0.044121467,0.4804949,79.26562,79.602295,79.84864,84.79075,81.48756,83.910515,135.73618,135.31328,135.1836,136.38611,135.305,136.11658
359.31232,3.7422175,3.7496133,3.7535026,3.7744312,3.7308314,3.7204902,76.92766,0.03889388,0.44033593,79.369774,79.53122,79.832565,79.20942,82.62292,83.503204,135.75461,135.46098,135.29788,135.0485,135.7971,136.07951
357.76273,3.7408535,3.7422862,3.7477093,3.6968064,3.7172346,3.704796,76.87995,0.040116917,0.44183388,79.37307,79.778175,79.838684,84.0439,83.17573,83.865204,135.70258,135.2757,135.23936,136.31586,135.87964,136.18605
360.55057,3.7439122,3.7546988,3.754675,3.7687159,3.712333,3.716691,76.91602,0.043451525,0.47332603,79.341064,79.41963,79.83811,79.27596,84.48577,83.82586,135.7798,135.49812,135.27347,135.0624,136.2427,136.20671
358.12415,3.7417073,3.7442734,3.7501183,3.7298226,3.695326,3.7137392,76.9026,0.040304255,0.43493485,79.32055,79.61742,79.84011,81.82835,84.959724,83.73034,135.7741,135.36357,135.25139,135.75957,136.3912,136.153
357.81195,3.740732,3.7432504,3.7499688,3.72297,3.7027924,3.7228572,76.83316,0.03741084,0.5390534,79.39885,79.6164,79.85931,82.35985,84.5737,82.91752,135.60194,135.31023,135.18764,135.81755,136.30716,135.76352
357.57346,3.7414672,3.7383091,3.7499368,3.675477,3.6721132,3.72193,76.89792,0.040667847,0.5890354,79.37845,80.06244,79.83584,85.68825,86.225975,82.95869,135.73058,135.09753,135.26036,136.7137,136.79861,135.86525
357.75803,3.7426054,3.739959,3.7502086,3.7224116,3.6996834,3.7123332,76.83601,0.04190314,0.43865484,79.21078,79.8726,79.80256,82.39826,84.777855,83.62737,135.78403,135.17561,135.20949,135.81804,136.35512,136.0347
358.93414,3.7420382,3.7479737,3.7525604,3.7025735,3.6715176,3.715721,76.8751,0.03612746,0.5146454,79.33919,79.70703,79.859116,84.000114,86.23337,83.25532,135.73285,135.31215,135.24162,136.30806,136.75273,135.93663
358.24362,3.7400296,3.7473836,3.7493422,3.7203238,3.7385693,3.717317,76.873405,0.03689606,0.45031428,79.35242,79.44744,79.827324,82.432846,81.120514,83.36804,135.70439,135.44801,135.23643,135.92046,135.2515,135.98192
358.58203,3.7416224,3.7432508,3.7504075,3.7407043,3.7807102,3.7147481,76.93188,0.044178825,0.5533083,79.387856,79.93379,79.76786,80.75638,79.234566,83.60004,135.7519,135.22913,135.29877,135.50177,134.64429,136.13448
358.93036,3.7425032,3.7423353,3.752713,3.7310991,3.7538798,3.7139332,76.90539,0.03869652,0.41279757,79.36718,79.99604,79.87014,81.72154,80.47151,83.77387,135.7338,135.16803,135.26184,135.7424,135.03409,136.16487
359.5353,3.7426076,3.7431111,3.75391,3.7494004,3.7999856,3.7164743,76.8954,0.03814574,0.43918312,79.37537,79.88704,79.86673,80.7279,78.21834,83.70724,135.72328,135.22057,135.25914,135.43571,134.2072,136.13148
358.75134,3.740376,3.7425022,3.7506661,3.7394772,3.6499536,3.7349727,76.9179,0.04227872,0.4344267,79.44446,79.97801,79.87275,81.02697,88.76584,82.4758,135.67711,135.20735,135.2862,135.57799,137.38907,135.68402
356.64365,3.740376,3.741369,3.7456286,3.7395904,3.7184112,3.7202346,76.859604,0.044406183,0.48357797,79.34194,79.63297,79.79064,80.83134,82.41156,82.42503,135.70818,135.30753,135.23698,135.48073,135.61371,135.63754
360.89825,3.7403193,3.7470045,3.7575235,3.7468946,3.639932,3.7196226,76.903656,0.045544732,0.599761,79.4331,80.002754,79.79678,81.37953,89.33202,84.10353,135.66408,135.1501,135.2679,135.62831,137.48546,136.26376
359.05905,3.7428715,3.744558,3.7530453,3.7602534,3.81337,3.7263434,76.914474,0.044330064,0.5727989,79.30409,79.91075,79.79778,79.845024,76.43548,82.80076,135.81714,135.22942,135.27657,135.20601,133.4747,135.84355
357.93594,3.7412148,3.7418954,3.7497857,3.6975014,3.7549074,3.7188995,76.8632,0.038943723,0.4939659,79.44375,79.872444,79.84225,84.00354,80.79503,83.10863,135.61777,135.194,135.21643,136.2538,135.15398,135.89185
357.73428,3.7394505,3.741798,3.7508087,3.717937,3.7648695,3.7121673,76.84152,0.03432916,0.48990166,79.35035,79.84142,79.82087,82.826645,79.56322,83.27785,135.66234,135.19492,135.21349,135.93567,134.6746,135.92285
358.1237,3.7411337,3.7451975,3.749787,3.7356772,3.7478995,3.7101815,76.85016,0.044379078,0.4749865,79.36116,79.523346,79.82041,81.00859,80.826675,83.69954,135.63715,135.36684,135.22682,135.4473,135.10545,136.0653
357.08624,3.739962,3.739744,3.7451448,3.7340236,3.741773,3.703206,76.85993,0.039252065,0.5260089,79.331566,79.5302,79.84833,81.04139,81.050385,83.578156,135.70683,135.3895,135.22401,135.52902,135.235,136.03635
357.522,3.7392676,3.7391338,3.7491586,3.7435372,3.7072601,3.711856,76.862595,0.039541535,0.40987813,79.405396,80.14252,79.80736,80.49412,83.72674,83.54918,135.6517,135.03906,135.22105,135.35152,136.03368,136.03868
359.3617,3.741585,3.757171,3.7530916,3.7081516,3.7075362,3.7302525,76.894554,0.043018557,0.5117852,79.42759,79.05157,79.79494,83.316864,83.70655,82.71901,135.66608,135.64365,135.26411,136.17276,136.06528,135.74385
357.8426,3.7414088,3.7473404,3.7502224,3.7520993,3.7655196,3.7169747,76.860695,0.036177237,0.5150125,79.36507,79.61748,79.87449,79.846954,79.20105,83.23155,135.68639,135.31352,135.21593,135.18398,134.52794,135.92157
